Period,Data_value,Magnitude
2022.09,1120.132,6
2022.12,1135.735,6
2023.03,1122.9,6
2023.06,1172.011,6
2023.09,1211.59,6
2023.12,1261.487,6
2016.06,324.687,6
2016.09,325.7,6
2016.12,270.504,6
2017.03,237.453,6
2017.06,342.458,6
2017.09,377.929,6
2017.12,379.739,6
2018.03,382.48,6
2018.06,349.433,6
2018.09,328.749,6
2018.12,362.796,6
2019.03,304.67,6
2019.06,290.329,6
2019.09,222.636,6
2019.12,242.383,6
2020.03,173.194,6
2020.06,180.001,6
2020.09,238.256,6
2020.12,269.898,6
2021.03,263.605,6
2021.06,395.172,6
2021.09,273.056,6
2021.12,219.414,6
2022.03,181.16,6
2022.06,262.971,6
2022.09,203.07,6
2022.12,155.226,6
2023.03,165.876,6
2023.06,182.139,6
2023.09,170.837,6
2023.12,225.8,6
2016.06,178.026,6
2016.09,122.283,6
2016.12,240.417,6
2017.03,183.274,6
2017.06,149.792,6
2017.09,96.841,6
2017.12,305.828,6
2018.03,250.248,6
2018.06,160.174,6
2018.09,65.418,6
2018.12,309.524,6
2019.03,240.416,6
2019.06,195.612,6
2019.09,131.574,6
2019.12,247.26,6
2020.03,238.508,6
2020.06,174.735,6
2020.09,150.713,6
2020.12,372.195,6
2021.03,207.889,6
2021.06,165.387,6
2021.09,151.256,6
2021.12,454.287,6
2022.03,232.656,6
2022.06,129.733,6
2022.09,85.278,6
2022.12,364.705,6
2023.03,226.729,6
2023.06,167.74,6
2023.09,96.091,6
2023.12,341.879,6
2016.06,502.713,6
2016.09,447.983,6
2016.12,510.921,6
2017.03,420.727,6
2017.06,492.25,6
2017.09,474.77,6
2017.12,685.567,6
2018.03,632.728,6
2018.06,509.607,6
2018.09,394.167,6
2018.12,672.32,6
2019.03,545.086,6
2019.06,485.941,6
2019.09,354.21,6
2019.12,489.643,6
2020.03,411.702,6
2020.06,354.736,6
2020.09,388.969,6
2020.12,642.093,6
2021.03,471.494,6
2021.06,560.559,6
2021.09,424.313,6
2021.12,673.7,6
2022.03,413.816,6
2022.06,392.705,6
2022.09,288.348,6
2022.12,519.931,6
2023.03,392.605,6
2023.06,349.879,6
2023.09,266.928,6
2023.12,567.679,6
2016.06,346.53,6
2016.09,309.56,6
2016.12,351.109,6
2017.03,262.908,6
2017.06,309.451,6
2017.09,227.217,6
2017.12,488.176,6
2018.03,354.777,6
2018.06,286.813,6
2018.09,468.247,6
2018.12,348.544,6
2019.03,327.809,6
2019.06,329.739,6
2019.09,411.266,6
2019.12,406.324,6
2020.03,310.437,6
2020.06,126.253,6
2020.09,270.048,6
2020.12,349.429,6
2021.03,346.026,6
2021.06,317.955,6
2021.09,414.467,6
2021.12,277.918,6
2022.03,357.235,6
2022.06,478.351,6
2022.09,464.388,6
2022.12,419.106,6
2023.03,321.461,6
2023.06,440.48,6
2023.09,356.159,6
2023.12,368.414,6
2016.06,346.53,6
2016.09,309.56,6
2016.12,351.109,6
2017.03,262.908,6
2017.06,309.451,6
2017.09,227.217,6
2017.12,488.176,6
2018.03,354.777,6
2018.06,286.813,6
2018.09,468.247,6
2018.12,348.544,6
2019.03,327.809,6
2019.06,329.739,6
2019.09,411.266,6
2019.12,406.324,6
2020.03,310.437,6
2020.06,126.253,6
2020.09,270.048,6
2020.12,349.429,6
2021.03,346.026,6
2021.06,317.955,6
2021.09,414.467,6
2021.12,277.918,6
2022.03,357.235,6
2022.06,478.351,6
2022.09,464.388,6
2022.12,419.106,6
2023.03,321.461,6
2023.06,440.48,6
2023.09,356.159,6
2023.12,368.414,6
2016.06,809.079,6
2016.09,1201.325,6
2016.12,1058.729,6
2017.03,897.235,6
2017.06,1238.348,6
2017.09,1007.319,6
2017.12,1672.017,6
2018.03,997.046,6
2018.06,578.368,6
2018.09,830.19,6
2018.12,1189.635,6
2019.03,1162.309,6
2019.06,873.859,6
2019.09,858.164,6
2019.12,1198.95,6
2020.03,1704.444,6
2020.06,1403.184,6
2020.09,744.065,6
2020.12,1133.043,6
2021.03,741.184,6
2021.06,871.023,6
2021.09,795.81,6
2021.12,1207.533,6
2022.03,1379.955,6
2022.06,1548.216,6
2022.09,1666.616,6
2022.12,2159.157,6
2023.03,1866.304,6
2023.06,1638.553,6
2023.09,936.439,6
2023.12,1872.81,6
2016.06,96.186,6
2016.09,105.156,6
2016.12,127.302,6
2017.03,89.098,6
2017.06,77.261,6
2017.09,70.743,6
2017.12,108.04,6
2018.03,50.526,6
2018.06,50.987,6
2018.09,46.798,6
2018.12,84.303,6
2019.03,47.713,6
2019.06,102.085,6
2019.09,54.796,6
2019.12,59.102,6
2020.03,39.374,6
2020.06,35.058,6
2020.09,69.361,6
2020.12,54.097,6
2021.03,48.361,6
2021.06,63.108,6
2021.09,3.451,6
2021.12,53.202,6
2022.03,48.609,6
2022.06,35.086,6
2022.09,25.74,6
2022.12,52.321,6
2023.03,27.312,6
2023.06,65.48,6
2023.09,7.091,6
2023.12,77.653,6
2016.06,165.721,6
2016.09,159.798,6
2016.12,240.487,6
2017.03,151.48,6
2017.06,166.522,6
2017.09,143.156,6
2017.12,270.081,6
2018.03,190.323,6
2018.06,193.196,6
2018.09,276.655,6
2018.12,234.014,6
2019.03,103.375,6
2019.06,155.326,6
2019.09,164.987,6
2019.12,145.481,6
2020.03,190.923,6
2020.06,161.297,6
2020.09,229.759,6
2020.12,255.265,6
2021.03,212.812,6
2021.06,296.083,6
2021.09,147.628,6
2021.12,345.16,6
2022.03,295.509,6
2022.06,326.815,6
2022.09,330.992,6
2022.12,381.825,6
2023.03,190.94,6
2023.06,123.495,6
2023.09,83.533,6
2023.12,119.076,6
2016.06,24.071,6
2016.09,33.131,6
2016.12,74.952,6
2017.03,23.376,6
2017.06,35.189,6
2017.09,40.01,6
2017.12,51.587,6
2018.03,8.274,6
2018.06,29.409,6
2018.09,38.846,6
2018.12,38.394,6
2019.03,8.413,6
2019.06,41.52,6
2019.09,53.794,6
2019.12,75.608,6
2020.03,28.332,6
2020.06,9.411,6
2020.09,61.632,6
2020.12,63.003,6
2021.03,25.651,6
2021.06,35.93,6
2021.09,24.62,6
2021.12,66.695,6
2022.03,21.344,6
2022.06,53.011,6
2022.09,45.289,6
2022.12,42.451,6
2023.03,25.129,6
2023.06,47.607,6
2023.09,34.105,6
2023.12,77.283,6
2016.06,561.702,6
2016.09,633.934,6
2016.12,855.832,6
2017.03,839.825,6
2017.06,789.066,6
2017.09,508.796,6
2017.12,1005.093,6
2018.03,889.946,6
2018.06,562.919,6
2018.09,686.035,6
2018.12,1284.115,6
2019.03,524.46,6
2019.06,739.956,6
2019.09,635.72,6
2019.12,786.141,6
2020.03,608.864,6
2020.06,416.889,6
2020.09,651.673,6
2020.12,796.245,6
2021.03,683.103,6
2021.06,685.414,6
2021.09,233.277,6
2021.12,987.744,6
2022.03,847.028,6
2022.06,231.056,6
2022.09,259.962,6
2022.12,318.32,6
2023.03,262.153,6
2023.06,188.041,6
2023.09,251.671,6
2023.12,494.412,6
2016.06,147.638,6
2016.09,146.068,6
2016.12,147.238,6
2017.03,131.567,6
2017.06,121.113,6
2017.09,155.356,6
2017.12,156.603,6
2018.03,131.737,6
2018.06,112.917,6
2018.09,113.494,6
2018.12,141.78,6
2019.03,104.386,6
2019.06,129.723,6
2019.09,133.544,6
2019.12,108.75,6
2020.03,94.555,6
2020.06,64.264,6
2020.09,161.106,6
2020.12,174.829,6
2021.03,149.768,6
2021.06,170.172,6
2021.09,67.477,6
2021.12,177.671,6
2022.03,156.587,6
2022.06,193.004,6
2022.09,187.936,6
2022.12,202.291,6
2023.03,147.309,6
2023.06,176.237,6
2023.09,183.09,6
2023.12,138.843,6
2016.06,287.479,6
2016.09,277.835,6
2016.12,257.313,6
2017.03,161.816,6
2017.06,272.332,6
2017.09,231.826,6
2017.12,143.99,6
2018.03,236.644,6
2018.06,248.503,6
2018.09,276.388,6
2018.12,228.869,6
2019.03,192.16,6
2019.06,309.048,6
2019.09,295.799,6
2019.12,196.709,6
2020.03,194.137,6
2020.06,127.733,6
2020.09,414.039,6
2020.12,327.774,6
2021.03,187.371,6
2021.06,269.657,6
2021.09,23.004,6
2021.12,234.009,6
2022.03,139.685,6
2022.06,448.981,6
2022.09,358.982,6
2022.12,484.158,6
2023.03,169.766,6
2023.06,565.08,6
2023.09,464.684,6
2023.12,428.892,6
2016.06,376.256,6
2016.09,431.286,6
2016.12,353.3,6
2017.03,257.64,6
2017.06,311.349,6
2017.09,546.159,6
2017.12,434.04,6
2018.03,227.8,6
2018.06,425.744,6
2018.09,528.93,6
2018.12,485.108,6
2019.03,310.741,6
2019.06,396.523,6
2019.09,352.188,6
2019.12,501.331,6
2020.03,434.32,6
2020.06,405.7,6
2020.09,425.838,6
2020.12,749.691,6
2021.03,636.278,6
2021.06,580.749,6
2021.09,382.811,6
2021.12,649.159,6
2022.03,294.029,6
2022.06,427.896,6
2022.09,621.99,6
2022.12,514.827,6
2023.03,328.558,6
2023.06,639.838,6
2023.09,692.404,6
2023.12,620.451,6
2016.06,45.008,6
2016.09,71.599,6
2016.12,90.09,6
2017.03,42.459,6
2017.06,31.454,6
2017.09,47.306,6
2017.12,61.407,6
2018.03,58.666,6
2018.06,63.616,6
2018.09,49.447,6
2018.12,73.087,6
2019.03,65.351,6
2019.06,72.425,6
2019.09,76.731,6
2019.12,96.094,6
2020.03,54.252,6
2020.06,21.14,6
2020.09,121.361,6
2020.12,101.504,6
2021.03,83.8,6
2021.06,114.099,6
2021.09,18.16,6
2021.12,120.177,6
2022.03,82.956,6
2022.06,56.353,6
2022.09,83.966,6
2022.12,124.233,6
2023.03,98.087,6
2023.06,91.902,6
2023.09,98.387,6
2023.12,107.151,6
2016.06,2513.14,6
2016.09,3060.132,6
2016.12,3205.243,6
2017.03,2594.496,6
2017.06,3042.634,6
2017.09,2750.671,6
2017.12,3902.858,6
2018.03,2790.962,6
2018.06,2265.659,6
2018.09,2846.783,6
2018.12,3759.305,6
2019.03,2518.908,6
2019.06,2820.465,6
2019.09,2625.723,6
2019.12,3168.166,6
2020.03,3349.202,6
2020.06,2644.676,6
2020.09,2878.832,6
2020.12,3655.451,6
2021.03,2768.328,6
2021.06,3086.235,6
2021.09,1696.237,6
2021.12,3841.35,6
2022.03,3265.701,6
2022.06,3320.416,6
2022.09,3581.473,6
2022.12,4279.583,6
2023.03,3115.558,6
2023.06,3536.235,6
2023.09,2751.404,6
2023.12,3936.57,6
2016.06,1338.235,6
2016.09,1447.486,6
2016.12,1209.182,6
2017.03,1208.364,6
2017.06,1316.85,6
2017.09,1452.623,6
2017.12,1232.136,6
2018.03,1194.038,6
2018.06,1429.573,6
2018.09,1555.126,6
2018.12,1365.17,6
2019.03,1281.448,6
2019.06,1448.525,6
2019.09,1581.085,6
2019.12,1292.376,6
2020.03,1259.939,6
2020.06,1232.402,6
2020.09,1506.386,6
2020.12,1320.631,6
2021.03,1125.668,6
2021.06,1197.977,6
2021.09,1493.382,6
2021.12,1360.275,6
2022.03,1235.711,6
2022.06,1346.003,6
2022.09,1770.891,6
2022.12,1302.565,6
2023.03,1282.892,6
2023.06,1625.896,6
2023.09,1746.354,6
2023.12,1438.389,6
2016.06,1338.235,6
2016.09,1447.486,6
2016.12,1209.182,6
2017.03,1208.364,6
2017.06,1316.85,6
2017.09,1452.623,6
2017.12,1232.136,6
2018.03,1194.038,6
2018.06,1429.573,6
2018.09,1555.126,6
2018.12,1365.17,6
2019.03,1281.448,6
2019.06,1448.525,6
2019.09,1581.085,6
2019.12,1292.376,6
2020.03,1259.939,6
2020.06,1232.402,6
2020.09,1506.386,6
2020.12,1320.631,6
2021.03,1125.668,6
2021.06,1197.977,6
2021.09,1493.382,6
2021.12,1360.275,6
2022.03,1235.711,6
2022.06,1346.003,6
2022.09,1770.891,6
2022.12,1302.565,6
2023.03,1282.892,6
2023.06,1625.896,6
2023.09,1746.354,6
2023.12,1438.389,6
2016.06,1717.433,6
2016.09,1411.246,6
2016.12,2213.7,6
2017.03,1490.409,6
2017.06,1904.505,6
2017.09,1658.112,6
2017.12,1965.434,6
2018.03,1589.187,6
2018.06,2083.904,6
2018.09,1931.651,6
2018.12,1910.087,6
2019.03,1464.328,6
2019.06,2462.741,6
2019.09,2125.036,6
2019.12,2610.547,6
2020.03,2100.763,6
2020.06,926.363,6
2020.09,2752.462,6
2020.12,2639.75,6
2021.03,2206.597,6
2021.06,2953.896,6
2021.09,1728.574,6
2021.12,2614.005,6
2022.03,1891.218,6
2022.06,2493.232,6
2022.09,2585.729,6
2022.12,3372.71,6
2023.03,2244.853,6
2023.06,3471.096,6
2023.09,3219.587,6
2023.12,3419.638,6
2016.06,1717.433,6
2016.09,1411.246,6
2016.12,2213.7,6
2017.03,1490.409,6
2017.06,1904.505,6
2017.09,1658.112,6
2017.12,1965.434,6
2018.03,1589.187,6
2018.06,2083.904,6
2018.09,1931.651,6
2018.12,1910.087,6
2019.03,1464.328,6
2019.06,2462.741,6
2019.09,2125.036,6
2019.12,2610.547,6
2020.03,2100.763,6
2020.06,926.363,6
2020.09,2752.462,6
2020.12,2639.75,6
2021.03,2206.597,6
2021.06,2953.896,6
2021.09,1728.574,6
2021.12,2614.005,6
2022.03,1891.218,6
2022.06,2493.232,6
2022.09,2585.729,6
2022.12,3372.71,6
2023.03,2244.853,6
2023.06,3471.096,6
2023.09,3219.587,6
2023.12,3419.638,6
2016.06,2260.753,6
2016.09,2191.993,6
2016.12,2286.797,6
2017.03,1975.009,6
2017.06,2338.595,6
2017.09,2116.378,6
2017.12,2221.034,6
2018.03,1722.627,6
2018.06,2463.574,6
2018.09,2385.577,6
2018.12,2153.022,6
2019.03,1950.661,6
2019.06,2777.321,6
2019.09,2239.336,6
2019.12,2344.718,6
2020.03,2392.788,6
2020.06,2761.382,6
2020.09,3447.386,6
2020.12,3239.37,6
2021.03,2270.778,6
2021.06,3451.589,6
2021.09,2332.783,6
2021.12,3488.435,6
2022.03,2839.956,6
2022.06,3999.069,6
2022.09,2240.318,6
2022.12,2978.455,6
2023.03,2185.936,6
2023.06,3994.312,6
2023.09,3161.939,6
2023.12,3069.868,6
2016.06,2260.753,6
2016.09,2191.993,6
2016.12,2286.797,6
2017.03,1975.009,6
2017.06,2338.595,6
2017.09,2116.378,6
2017.12,2221.034,6
2018.03,1722.627,6
2018.06,2463.574,6
2018.09,2385.577,6
2018.12,2153.022,6
2019.03,1950.661,6
2019.06,2777.321,6
2019.09,2239.336,6
2019.12,2344.718,6
2020.03,2392.788,6
2020.06,2761.382,6
2020.09,3447.386,6
2020.12,3239.37,6
2021.03,2270.778,6
2021.06,3451.589,6
2021.09,2332.783,6
2021.12,3488.435,6
2022.03,2839.956,6
2022.06,3999.069,6
2022.09,2240.318,6
2022.12,2978.455,6
2023.03,2185.936,6
2023.06,3994.312,6
2023.09,3161.939,6
2023.12,3069.868,6
2017.09,972.217,6
2017.12,1434.173,6
2018.03,1083.449,6
2018.06,1070.062,6
2018.09,924.561,6
2018.12,1775.255,6
2019.03,1327.857,6
2019.06,1233.724,6
2019.09,1047.276,6
2019.12,1729.577,6
2020.03,1474.499,6
2020.06,1306.07,6
2020.09,1895.779,6
2020.12,2245.506,6
2021.03,1642.938,6
2021.06,1779.804,6
2021.09,779.305,6
2021.12,2473.733,6
2022.03,1612.823,6
2022.06,1584.809,6
2022.09,1283.401,6
2022.12,2105.655,6
2023.03,1425.763,6
2023.06,1284.514,6
2023.09,1208.364,6
2023.12,1918.682,6
2017.09,283.316,6
2017.12,523.151,6
2018.03,639.176,6
2018.06,272.451,6
2018.09,245.893,6
2018.12,535.704,6
2019.03,608.931,6
2019.06,285.892,6
2019.09,257.869,6
2019.12,425.997,6
2020.03,416.298,6
2020.06,-398.194,6
2020.09,263.049,6
2020.12,473.05,6
2021.03,513.158,6
2021.06,441.933,6
2021.09,80.082,6
2021.12,272.428,6
2022.03,277.271,6
2022.06,446.071,6
2022.09,465.384,6
2022.12,666.815,6
2023.03,656.626,6
2023.06,347.104,6
2023.09,415.148,6
2023.12,629.249,6
2017.09,1255.533,6
2017.12,1957.324,6
2018.03,1722.625,6
2018.06,1342.513,6
2018.09,1170.454,6
2018.12,2310.959,6
2019.03,1936.788,6
2019.06,1519.616,6
2019.09,1305.145,6
2019.12,2155.574,6
2020.03,1890.797,6
2020.06,907.876,6
2020.09,2158.828,6
2020.12,2718.556,6
2021.03,2156.096,6
2021.06,2221.737,6
2021.09,859.387,6
2021.12,2746.161,6
2022.03,1890.095,6
2022.06,2030.88,6
2022.09,1748.785,6
2022.12,2772.47,6
2023.03,2082.389,6
2023.06,1631.619,6
2023.09,1623.512,6
2023.12,2547.931,6
2016.06,1334.643,6
2016.09,1429.764,6
2016.12,1893.753,6
2017.03,1690.474,6
2017.06,1298.798,6
2017.09,1253.404,6
2017.12,1700.554,6
2018.03,1704.585,6
2018.06,1248.055,6
2018.09,1331.205,6
2018.12,1757.509,6
2019.03,1756.692,6
2019.06,1386.296,6
2019.09,1411.625,6
2019.12,1853.327,6
2020.03,1552.444,6
2020.06,781.433,6
2020.09,1261.724,6
2020.12,1531.979,6
2021.03,1454.548,6
2021.06,1473.004,6
2021.09,1469.199,6
2021.12,1808.111,6
2022.03,1511.683,6
2022.06,1735.413,6
2022.09,1987.209,6
2022.12,2495.459,6
2023.03,2130.35,6
2023.06,1644.572,6
2023.09,1532.048,6
2023.12,1827.822,6
2016.06,1334.643,6
2016.09,1429.764,6
2016.12,1893.753,6
2017.03,1690.474,6
2017.06,1298.798,6
2017.09,1253.404,6
2017.12,1700.554,6
2018.03,1704.585,6
2018.06,1248.055,6
2018.09,1331.205,6
2018.12,1757.509,6
2019.03,1756.692,6
2019.06,1386.296,6
2019.09,1411.625,6
2019.12,1853.327,6
2020.03,1552.444,6
2020.06,781.433,6
2020.09,1261.724,6
2020.12,1531.979,6
2021.03,1454.548,6
2021.06,1473.004,6
2021.09,1469.199,6
2021.12,1808.111,6
2022.03,1511.683,6
2022.06,1735.413,6
2022.09,1987.209,6
2022.12,2495.459,6
2023.03,2130.35,6
2023.06,1644.572,6
2023.09,1532.048,6
2023.12,1827.822,6
2016.06,941.008,6
2016.09,895.16,6
2016.12,1033.474,6
2017.03,1081.046,6
2017.06,897.434,6
2017.09,890.469,6
2017.12,987.38,6
2018.03,1081.208,6
2018.06,1078.408,6
2018.09,1028.605,6
2018.12,934.63,6
2019.03,988.82,6
2019.06,910.795,6
2019.09,792.233,6
2019.12,991.021,6
2020.03,991.864,6
2020.06,1049.472,6
2020.09,912.793,6
2020.12,1012.507,6
2021.03,992.6,6
2021.06,1119.263,6
2021.09,878.88,6
2021.12,1151.46,6
2022.03,928.905,6
2022.06,975.655,6
2022.09,806.836,6
2022.12,899.008,6
2023.03,867.884,6
2023.06,971.696,6
2023.09,1023.125,6
2023.12,1086.726,6
2016.06,941.008,6
2016.09,895.16,6
2016.12,1033.474,6
2017.03,1081.046,6
2017.06,897.434,6
2017.09,890.469,6
2017.12,987.38,6
2018.03,1081.208,6
2018.06,1078.408,6
2018.09,1028.605,6
2018.12,934.63,6
2019.03,988.82,6
2019.06,910.795,6
2019.09,792.233,6
2019.12,991.021,6
2020.03,991.864,6
2020.06,1049.472,6
2020.09,912.793,6
2020.12,1012.507,6
2021.03,992.6,6
2021.06,1119.263,6
2021.09,878.88,6
2021.12,1151.46,6
2022.03,928.905,6
2022.06,975.655,6
2022.09,806.836,6
2022.12,899.008,6
2023.03,867.884,6
2023.06,971.696,6
2023.09,1023.125,6
2023.12,1086.726,6
2016.06,2760.886,6
2016.09,2184.214,6
2016.12,3193.982,6
2017.03,2440.966,6
2017.06,2942.33,6
2017.09,2256.724,6
2017.12,3329.06,6
2018.03,2646.03,6
2018.06,3330.673,6
2018.09,2865.103,6
2018.12,2924.873,6
2019.03,2588.023,6
2019.06,2680.704,6
2019.09,2768.714,6
2019.12,2864.88,6
2020.03,2994.721,6
2020.06,2880.085,6
2020.09,2897.062,6
2020.12,3514.201,6
2021.03,3231.243,6
2021.06,3599.698,6
2021.09,3473.699,6
2021.12,3184.14,6
2022.03,2953.809,6
2022.06,3014.129,6
2022.09,2621.605,6
2022.12,2796.192,6
2023.03,2855.661,6
2023.06,3233.228,6
2023.09,3183.169,6
2023.12,3301.265,6
2016.06,2760.886,6
2016.09,2184.214,6
2016.12,3193.982,6
2017.03,2440.966,6
2017.06,2942.33,6
2017.09,2256.724,6
2017.12,3329.06,6
2018.03,2646.03,6
2018.06,3330.673,6
2018.09,2865.103,6
2018.12,2924.873,6
2019.03,2588.023,6
2019.06,2680.704,6
2019.09,2768.714,6
2019.12,2864.88,6
2020.03,2994.721,6
2020.06,2880.085,6
2020.09,2897.062,6
2020.12,3514.201,6
2021.03,3231.243,6
2021.06,3599.698,6
2021.09,3473.699,6
2021.12,3184.14,6
2022.03,2953.809,6
2022.06,3014.129,6
2022.09,2621.605,6
2022.12,2796.192,6
2023.03,2855.661,6
2023.06,3233.228,6
2023.09,3183.169,6
2023.12,3301.265,6
2016.06,2174.05,6
2016.09,2261.174,6
2016.12,2009.176,6
2017.03,1664.203,6
2017.06,2192.767,6
2017.09,2372.734,6
2017.12,2096.179,6
2018.03,1749.274,6
2018.06,2332.474,6
2018.09,2323.048,6
2018.12,2037.056,6
2019.03,1835.118,6
2019.06,2361.086,6
2019.09,2862.752,6
2019.12,2148.746,6
2020.03,2178.742,6
2020.06,2509.465,6
2020.09,2687.548,6
2020.12,2345.484,6
2021.03,2109.717,6
2021.06,2718.926,6
2021.09,2927.74,6
2021.12,2968.147,6
2022.03,2500.064,6
2022.06,3262.508,6
2022.09,3272.594,6
2022.12,3249.588,6
2023.03,2312.988,6
2023.06,3520.96,6
2023.09,3470.403,6
2023.12,3355.037,6
2016.06,1038.491,6
2016.09,1045.198,6
2016.12,849.054,6
2017.03,873.991,6
2017.06,1006.126,6
2017.09,928.45,6
2017.12,835.723,6
2018.03,896.465,6
2018.06,1098.119,6
2018.09,1163.229,6
2018.12,925.127,6
2019.03,1001.875,6
2019.06,1168.182,6
2019.09,1196.23,6
2019.12,974.651,6
2020.03,836.333,6
2020.06,69.041,6
2020.09,408.649,6
2020.12,363.366,6
2021.03,330.832,6
2021.06,583.593,6
2021.09,454.167,6
2021.12,334.742,6
2022.03,345.045,6
2022.06,879.482,6
2022.09,1081.037,6
2022.12,918.278,6
2023.03,970.457,6
2023.06,1229.667,6
2023.09,1313.952,6
2023.12,927.157,6
2016.06,3212.541,6
2016.09,3306.372,6
2016.12,2858.23,6
2017.03,2538.194,6
2017.06,3198.893,6
2017.09,3301.184,6
2017.12,2931.902,6
2018.03,2645.739,6
2018.06,3430.593,6
2018.09,3486.277,6
2018.12,2962.183,6
2019.03,2836.993,6
2019.06,3529.268,6
2019.09,4058.982,6
2019.12,3123.397,6
2020.03,3015.075,6
2020.06,2578.506,6
2020.09,3096.197,6
2020.12,2708.85,6
2021.03,2440.549,6
2021.06,3302.52,6
2021.09,3381.907,6
2021.12,3302.889,6
2022.03,2845.11,6
2022.06,4141.99,6
2022.09,4353.632,6
2022.12,4167.866,6
2023.03,3283.445,6
2023.06,4750.627,6
2023.09,4784.354,6
2023.12,4282.194,6
2016.06,57.931,6
2016.09,79.812,6
2016.12,154.205,6
2017.03,157.852,6
2017.06,22.619,6
2017.09,84.734,6
2017.12,132.016,6
2018.03,197.546,6
2018.06,53.969,6
2018.09,121.524,6
2018.12,110.173,6
2019.03,197.228,6
2019.06,40.435,6
2019.09,127.554,6
2019.12,176.099,6
2020.03,261.19,6
2020.06,29.712,6
2020.09,91.978,6
2020.12,106.66,6
2021.03,284.338,6
2021.06,48.691,6
2021.09,120.119,6
2021.12,160.81,6
2022.03,240.182,6
2022.06,-3.749,6
2022.09,114.242,6
2022.12,144.749,6
2023.03,274.62,6
2023.06,-35.464,6
2023.09,180.791,6
2023.12,210.767,6
2016.06,57.931,6
2016.09,79.812,6
2016.12,154.205,6
2017.03,157.852,6
2017.06,22.619,6
2017.09,84.734,6
2017.12,132.016,6
2018.03,197.546,6
2018.06,53.969,6
2018.09,121.524,6
2018.12,110.173,6
2019.03,197.228,6
2019.06,40.435,6
2019.09,127.554,6
2019.12,176.099,6
2020.03,261.19,6
2020.06,29.712,6
2020.09,91.978,6
2020.12,106.66,6
2021.03,284.338,6
2021.06,48.691,6
2021.09,120.119,6
2021.12,160.81,6
2022.03,240.182,6
2022.06,-3.749,6
2022.09,114.242,6
2022.12,144.749,6
2023.03,274.62,6
2023.06,-35.464,6
2023.09,180.791,6
2023.12,210.767,6
2016.06,635.452,6
2016.09,680.444,6
2016.12,745.832,6
2017.03,659.774,6
2017.06,604.442,6
2017.09,635.205,6
2017.12,647.559,6
2018.03,663.874,6
2018.06,557.947,6
2018.09,724.294,6
2018.12,789.347,6
2019.03,765.068,6
2019.06,694.065,6
2019.09,917.918,6
2019.12,843.845,6
2020.03,811.012,6
2020.06,807.422,6
2020.09,1203.616,6
2020.12,963.078,6
2021.03,897.458,6
2021.06,804.826,6
2021.09,907.083,6
2021.12,1115.284,6
2022.03,895.013,6
2022.06,839.748,6
2022.09,883.733,6
2022.12,908.626,6
2023.03,783.696,6
2023.06,845.375,6
2023.09,1119.277,6
2023.12,1133.955,6
2016.06,635.452,6
2016.09,680.444,6
2016.12,745.832,6
2017.03,659.774,6
2017.06,604.442,6
2017.09,635.205,6
2017.12,647.559,6
2018.03,663.874,6
2018.06,557.947,6
2018.09,724.294,6
2018.12,789.347,6
2019.03,765.068,6
2019.06,694.065,6
2019.09,917.918,6
2019.12,843.845,6
2020.03,811.012,6
2020.06,807.422,6
2020.09,1203.616,6
2020.12,963.078,6
2021.03,897.458,6
2021.06,804.826,6
2021.09,907.083,6
2021.12,1115.284,6
2022.03,895.013,6
2022.06,839.748,6
2022.09,883.733,6
2022.12,908.626,6
2023.03,783.696,6
2023.06,845.375,6
2023.09,1119.277,6
2023.12,1133.955,6
2016.06,275.522,6
2016.09,366.138,6
2016.12,395.93,6
2017.03,421.747,6
2017.06,290.45,6
2017.09,364.147,6
2017.12,371.857,6
2018.03,408.249,6
2018.06,253.921,6
2018.09,412.914,6
2018.12,316.831,6
2019.03,401.902,6
2019.06,299.975,6
2019.09,456.722,6
2019.12,388.091,6
2020.03,425.999,6
2020.06,138.846,6
2020.09,396.882,6
2020.12,292.64,6
2021.03,442.83,6
2021.06,413.31,6
2021.09,400.152,6
2021.12,232.991,6
2022.03,393.036,6
2022.06,438.714,6
2022.09,525.745,6
2022.12,422.737,6
2023.03,487.585,6
2023.06,456.909,6
2023.09,452.633,6
2023.12,386.291,6
2016.06,95.718,6
2016.09,172.368,6
2016.12,173.643,6
2017.03,171.683,6
2017.06,162.302,6
2017.09,124.689,6
2017.12,163.13,6
2018.03,121.6,6
2018.06,224.317,6
2018.09,187.602,6
2018.12,160.91,6
2019.03,209.037,6
2019.06,241.925,6
2019.09,157.562,6
2019.12,106.326,6
2020.03,141.986,6
2020.06,-5.26,6
2020.09,73.572,6
2020.12,229.689,6
2021.03,155.167,6
2021.06,222.621,6
2021.09,-17.957,6
2021.12,164.193,6
2022.03,100.909,6
2022.06,141.241,6
2022.09,83.416,6
2022.12,95.878,6
2023.03,176.045,6
2023.06,160.598,6
2023.09,220.435,6
2023.12,124.806,6
2016.06,371.24,6
2016.09,538.506,6
2016.12,569.573,6
2017.03,593.43,6
2017.06,452.752,6
2017.09,488.836,6
2017.12,534.987,6
2018.03,529.849,6
2018.06,478.238,6
2018.09,600.516,6
2018.12,477.741,6
2019.03,610.939,6
2019.06,541.9,6
2019.09,614.284,6
2019.12,494.417,6
2020.03,567.985,6
2020.06,133.586,6
2020.09,470.454,6
2020.12,522.33,6
2021.03,597.997,6
2021.06,635.931,6
2021.09,382.195,6
2021.12,397.184,6
2022.03,493.945,6
